Time,Main Warning,Sub Warning,Full Warning,Warning Text,WarnMsg,Value0
10/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9.8
10/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,9.7
10/08/2014 22:59:57,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,9.1
10/08/2014 22:59:57,0,10,0 : 10,Information / Warnings,FALSE,9.1
11/08/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,6.8
11/08/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,6.8
11/08/2014 00:03:08,232,102,232 : 102,General information : Blade angle curve stored,FALSE,7.2
11/08/2014 00:03:09,0,10,0 : 10,Information / Warnings,FALSE,7.2
11/08/2014 13:58:19,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,12.2
11/08/2014 13:58:19,0,10,0 : 10,Information / Warnings,FALSE,12
11/08/2014 16:26:21,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,15.4
11/08/2014 16:26:21,0,10,0 : 10,Information / Warnings,FALSE,15.3
11/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,10.9
11/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,10.9
11/08/2014 22:59:57,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,7.9
11/08/2014 22:59:57,0,10,0 : 10,Information / Warnings,FALSE,7.9
12/08/2014 12:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,11.1
12/08/2014 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,11.1
12/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9.7
12/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,9.9
12/08/2014 22:59:57,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,5.5
12/08/2014 22:59:57,0,10,0 : 10,Information / Warnings,FALSE,5.5
13/08/2014 12:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,8.3
13/08/2014 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.5
13/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.7
13/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,8.7
13/08/2014 22:59:57,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,5.9
13/08/2014 22:59:57,0,10,0 : 10,Information / Warnings,FALSE,5.9
14/08/2014 12:15:08,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,5.6
14/08/2014 12:15:08,0,10,0 : 10,Information / Warnings,FALSE,5.7
14/08/2014 12:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,6.9
14/08/2014 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.1
14/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,4.4
14/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,4.4
14/08/2014 22:59:57,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,7.3
14/08/2014 22:59:57,0,10,0 : 10,Information / Warnings,FALSE,7.3
15/08/2014 12:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,8.2
15/08/2014 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.1
15/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,5.5
15/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,5.5
15/08/2014 20:13:55,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,9.3
15/08/2014 20:13:55,0,10,0 : 10,Information / Warnings,FALSE,9.4
16/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,7.1
16/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.1
16/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.4
16/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,7.4
16/08/2014 20:03:11,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,7.8
16/08/2014 20:03:12,0,10,0 : 10,Information / Warnings,FALSE,7.9
16/08/2014 20:04:22,25,140,25 : 140,Faulty yaw inverter : Feedback mains contactor faulty (-),TRUE,3.1
16/08/2014 20:04:22,0,10,0 : 10,Information / Warnings,FALSE,3.1
17/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,6.4
17/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.4
17/08/2014 15:18:19,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,10.8
17/08/2014 15:18:19,0,10,0 : 10,Information / Warnings,FALSE,10.6
17/08/2014 15:54:24,101,3,101 : 3,Fault water cooling : Cooling system or filter clogged (7),TRUE,12.1
17/08/2014 15:54:24,0,10,0 : 10,Information / Warnings,FALSE,12.1
17/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,11.4
17/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,11.4
17/08/2014 19:59:57,25,140,25 : 140,Faulty yaw inverter : Feedback mains contactor faulty (-),TRUE,11
17/08/2014 19:59:57,0,10,0 : 10,Information / Warnings,FALSE,10.9
17/08/2014 20:02:26,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,10.4
17/08/2014 20:02:26,0,10,0 : 10,Information / Warnings,FALSE,10.5
18/08/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,7.7
18/08/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,7.7
18/08/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,8.9
18/08/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,9
18/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,7.7
18/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.8
18/08/2014 14:59:58,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,9.1
18/08/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.8
18/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6
18/08/2014 18:59:58,0,10,0 : 10,Information / Warnings,FALSE,5.8
18/08/2014 20:03:24,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,9.3
18/08/2014 20:03:25,0,10,0 : 10,Information / Warnings,FALSE,9.3
19/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,5.3
19/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,5.3
19/08/2014 15:59:57,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,8.3
19/08/2014 15:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.2
19/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.9
19/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,6.7
19/08/2014 20:07:38,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,9.4
19/08/2014 20:07:38,0,10,0 : 10,Information / Warnings,FALSE,9.5
20/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,2.7
20/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,2.7
20/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.5
20/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,3.4
20/08/2014 20:05:41,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,4.9
20/08/2014 20:05:41,0,10,0 : 10,Information / Warnings,FALSE,5.1
21/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,7.3
21/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.3
21/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.8
21/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,9
21/08/2014 20:04:06,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,8
21/08/2014 20:04:06,0,10,0 : 10,Information / Warnings,FALSE,8
22/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,3.9
22/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,3.9
22/08/2014 18:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.6
22/08/2014 18:59:57,0,10,0 : 10,Information / Warnings,FALSE,7.5
22/08/2014 20:05:01,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,7.7
22/08/2014 20:05:01,0,10,0 : 10,Information / Warnings,FALSE,7.3
23/08/2014 13:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,2.8
23/08/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,2.8
24/08/2014 03:41:59,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,2.1
24/08/2014 03:41:59,0,10,0 : 10,Information / Warnings,FALSE,2.1
24/08/2014 09:46:43,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.8
24/08/2014 09:46:44,0,10,0 : 10,Information / Warnings,FALSE,8.8
24/08/2014 14:59:57,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,8.5
24/08/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.5
25/08/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,4.8
25/08/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,4.8
25/08/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,5.3
25/08/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,5.5
25/08/2014 02:59:59,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,6.2
25/08/2014 02:59:59,0,10,0 : 10,Information / Warnings,FALSE,6.1
25/08/2014 08:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,13.8
25/08/2014 08:59:59,0,10,0 : 10,Information / Warnings,FALSE,13.7
25/08/2014 14:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,9.3
25/08/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,9.3
25/08/2014 18:44:30,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,4.5
25/08/2014 18:44:30,0,10,0 : 10,Information / Warnings,FALSE,4.7
26/08/2014 02:59:59,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,8.2
26/08/2014 03:00:00,0,10,0 : 10,Information / Warnings,FALSE,8.4
26/08/2014 07:55:18,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.3
26/08/2014 07:55:18,0,10,0 : 10,Information / Warnings,FALSE,6.3
26/08/2014 14:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,11
26/08/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,11
26/08/2014 15:20:27,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,9.4
26/08/2014 15:20:27,0,10,0 : 10,Information / Warnings,FALSE,9.4
27/08/2014 06:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,11.8
27/08/2014 06:59:59,0,10,0 : 10,Information / Warnings,FALSE,11.8
27/08/2014 07:12:06,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,11.6
27/08/2014 07:12:06,0,10,0 : 10,Information / Warnings,FALSE,11.6
27/08/2014 14:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,16.5
27/08/2014 14:59:58,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,16.5
27/08/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,16.1
28/08/2014 06:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.1
28/08/2014 06:59:59,0,10,0 : 10,Information / Warnings,FALSE,8
28/08/2014 09:50:57,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,14.2
28/08/2014 09:50:58,0,10,0 : 10,Information / Warnings,FALSE,14.4
28/08/2014 14:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,15.1
28/08/2014 14:59:58,101,1,101 : 1,Fault water cooling : Pressure to low (7),TRUE,15.1
28/08/2014 14:59:58,0,10,0 : 10,Information / Warnings,FALSE,15
28/08/2014 21:05:17,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,13.3
28/08/2014 21:05:17,0,10,0 : 10,Information / Warnings,FALSE,13.3
29/08/2014 06:59:59,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,5.6
29/08/2014 06:59:59,0,10,0 : 10,Information / Warnings,FALSE,5.6
29/08/2014 10:18:50,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.5
29/08/2014 12:35:27,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9.2
29/08/2014 12:35:27,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,9.2
29/08/2014 12:35:27,0,10,0 : 10,Information / Warnings,FALSE,9
30/08/2014 09:38:27,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.4
30/08/2014 13:16:42,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,8.1
30/08/2014 13:16:43,0,10,0 : 10,Information / Warnings,FALSE,8.3
31/08/2014 12:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,6.8
31/08/2014 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.8
31/08/2014 18:34:52,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.8
31/08/2014 18:34:52,0,10,0 : 10,Information / Warnings,FALSE,7.8
31/08/2014 18:34:58,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,8.2
31/08/2014 18:34:58,0,10,0 : 10,Information / Warnings,FALSE,8.1
01/09/2014 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,7.6
01/09/2014 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,7.6
01/09/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,7
01/09/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,7.1
01/09/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,7.7
01/09/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,7.3
01/09/2014 01:00:00,232,1203,232 : 1203,General information,FALSE,4.3
01/09/2014 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,4.3
01/09/2014 04:05:40,232,111,232 : 111,General information : Load spectrum stored,FALSE,5.4
01/09/2014 04:05:40,0,10,0 : 10,Information / Warnings,FALSE,5.3
01/09/2014 12:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,4.1
01/09/2014 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,4.1
01/09/2014 17:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,3.1
01/09/2014 17:59:57,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,3.1
01/09/2014 17:59:58,0,10,0 : 10,Information / Warnings,FALSE,3
02/09/2014 12:59:58,58,1,58 : 1,Fault lubrication system : Grease reservoir empty (rotor) (90),TRUE,4.9
02/09/2014 12:59:58,0,10,0 : 10,Information / Warnings,FALSE,4.9
02/09/2014 17:59:57,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,5.5
02/09/2014 17:59:57,0,10,0 : 10,Information / Warnings,FALSE,5.5
03/09/2014 12:21:28,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5
04/09/2014 14:30:48,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,4
04/09/2014 14:30:48,0,10,0 : 10,Information / Warnings,FALSE,4
05/09/2014 13:59:58,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,2.2
05/09/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,2.3
06/09/2014 13:59:58,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,0.9
08/09/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,1.7
08/09/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.6
08/09/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,1.5
08/09/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.5
11/09/2014 11:04:53,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9.6
11/09/2014 11:04:53,0,10,0 : 10,Information / Warnings,FALSE,9.6
12/09/2014 10:27:37,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,9.8
12/09/2014 10:27:38,0,10,0 : 10,Information / Warnings,FALSE,9.7
12/09/2014 10:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9.5
12/09/2014 10:59:58,0,10,0 : 10,Information / Warnings,FALSE,9.4
13/09/2014 09:59:58,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,5.8
13/09/2014 09:59:59,0,10,0 : 10,Information / Warnings,FALSE,5.8
13/09/2014 10:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,8.1
13/09/2014 10:59:58,0,10,0 : 10,Information / Warnings,FALSE,8
14/09/2014 10:13:26,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,10.8
14/09/2014 10:13:26,0,10,0 : 10,Information / Warnings,FALSE,10.7
14/09/2014 10:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,11.3
14/09/2014 10:59:58,0,10,0 : 10,Information / Warnings,FALSE,11.5
15/09/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,6.6
15/09/2014 00:03:00,0,10,0 : 10,Information / Warnings,FALSE,6.6
15/09/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,6.5
15/09/2014 00:03:07,0,10,0 : 10,Information / Warnings,FALSE,6.5
15/09/2014 09:59:58,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,8.1
15/09/2014 09:59:58,0,10,0 : 10,Information / Warnings,FALSE,8.3
15/09/2014 10:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,6.2
15/09/2014 10:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.1
16/09/2014 10:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,7.1
16/09/2014 10:59:58,0,10,0 : 10,Information / Warnings,FALSE,7.1
16/09/2014 22:03:56,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,11.5
16/09/2014 22:03:56,0,10,0 : 10,Information / Warnings,FALSE,11.4
17/09/2014 10:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,11.9
17/09/2014 10:59:58,0,10,0 : 10,Information / Warnings,FALSE,11.9
17/09/2014 17:58:48,230,111,230 : 111,Power limitation (10h) : Stator temperature (-),TRUE,12.1
17/09/2014 17:58:49,0,10,0 : 10,Information / Warnings,FALSE,12.1
17/09/2014 21:59:57,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,11.3
17/09/2014 21:59:57,0,10,0 : 10,Information / Warnings,FALSE,11.3
18/09/2014 10:59:58,100,11,100 : 11,Fault air cooling : Generator  pressure to low (7),TRUE,9
18/09/2014 10:59:59,0,10,0 : 10,Information / Warnings,FALSE,9
18/09/2014 12:04:47,222,92,222 : 92,Turbine reset : Scada System: Not allowed ! (-),TRUE,14
18/09/2014 12:04:47,0,10,0 : 10,Information / Warnings,FALSE,14
18/09/2014 21:59:57,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,7
18/09/2014 21:59:57,0,10,0 : 10,Information / Warnings,FALSE,7
19/09/2014 09:04:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.8
19/09/2014 14:05:16,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,5.2
19/09/2014 14:05:16,0,10,0 : 10,Information / Warnings,FALSE,5.1
20/09/2014 13:59:58,101,5,101 : 5,Fault water cooling : No flow rate (7),TRUE,6.5
20/09/2014 13:59:58,0,10,0 : 10,Information / Warnings,FALSE,6.5
21/09/2014 13:59:58,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.1
21/09/2014 16:27:08,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,6.1
21/09/2014 16:27:08,0,10,0 : 10,Information / Warnings,FALSE,6
21/09/2014 16:29:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,4.9
22/09/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,1.4
22/09/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.5
22/09/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,1.5
22/09/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,1.5
24/09/2014 14:19:31,233,3,233 : 3,General warning message : Timeout maintenance (-),TRUE,5.6
24/09/2014 14:19:32,0,10,0 : 10,Information / Warnings,FALSE,5.6
25/09/2014 17:24:00,26,335,26 : 335,Malfunction fan-inverter,TRUE,6.7
25/09/2014 17:24:01,0,10,0 : 10,Information / Warnings,FALSE,6.7
25/09/2014 18:23:33,100,101,100 : 101,Fault air cooling : Actual value of fan to low,FALSE,7.1
25/09/2014 18:23:33,0,10,0 : 10,Information / Warnings,FALSE,7.1
25/09/2014 18:48:50,100,1,100 : 1,Fault air cooling : No signal pressure-sensor (7),TRUE,9.2
25/09/2014 18:48:50,0,10,0 : 10,Information / Warnings,FALSE,9.1
26/09/2014 07:46:12,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.9
26/09/2014 17:01:08,0,10,0 : 10,Information / Warnings,FALSE,4.7
27/09/2014 02:59:59,26,335,26 : 335,Malfunction fan-inverter,TRUE,4.8
27/09/2014 02:59:59,0,10,0 : 10,Information / Warnings,FALSE,4.8
27/09/2014 03:59:59,100,101,100 : 101,Fault air cooling : Actual value of fan to low,FALSE,4.2
27/09/2014 03:59:59,100,1,100 : 1,Fault air cooling : No signal pressure-sensor (7),TRUE,4
27/09/2014 04:00:00,0,10,0 : 10,Information / Warnings,FALSE,3.9
27/09/2014 07:38:51,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.9
29/09/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,0.5
29/09/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,0.6
29/09/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,0.6
29/09/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,0.6
01/10/2014 00:00:00,22,200,22 : 200,Yaw control fault : TWK NOCN installed,FALSE,3.7
01/10/2014 00:00:00,0,10,0 : 10,Information / Warnings,FALSE,3.7
01/10/2014 00:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,3.5
01/10/2014 01:00:00,232,1203,232 : 1203,General information,FALSE,4.7
01/10/2014 01:00:00,0,10,0 : 10,Information / Warnings,FALSE,4.7
01/10/2014 01:02:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.2
01/10/2014 04:05:40,232,111,232 : 111,General information : Load spectrum stored,FALSE,5.5
01/10/2014 04:05:40,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.6
02/10/2014 04:05:06,232,510,232 : 510,General information : R&D-Info 510,FALSE,2.3
02/10/2014 04:05:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,2.3
02/10/2014 11:42:15,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,5.7
02/10/2014 11:42:15,0,10,0 : 10,Information / Warnings,FALSE,5.6
02/10/2014 11:44:14,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,6.5
06/10/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,15.8
06/10/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,15.5
06/10/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,14.8
06/10/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,14.8
08/10/2014 13:36:32,25,131,25 : 131,Faulty yaw inverter : DC-link voltage instabil system 1,FALSE,15
08/10/2014 13:36:33,25,231,25 : 231,Faulty yaw inverter : DC-link voltage instabil system 2,FALSE,15
08/10/2014 13:36:33,26,331,26 : 331,Malfunction fan-inverter : DC-link voltage instable system 3,FALSE,14.6
08/10/2014 13:36:33,0,10,0 : 10,Information / Warnings,FALSE,14.6
08/10/2014 13:38:34,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,16.3
08/10/2014 18:03:21,25,131,25 : 131,Faulty yaw inverter : DC-link voltage instabil system 1,FALSE,10.6
08/10/2014 18:03:21,25,231,25 : 231,Faulty yaw inverter : DC-link voltage instabil system 2,FALSE,10.5
08/10/2014 18:03:22,26,331,26 : 331,Malfunction fan-inverter : DC-link voltage instable system 3,FALSE,10.5
08/10/2014 18:03:22,0,10,0 : 10,Information / Warnings,FALSE,10.4
08/10/2014 18:05:22,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,9.6
08/10/2014 19:04:03,25,131,25 : 131,Faulty yaw inverter : DC-link voltage instabil system 1,FALSE,11.4
08/10/2014 19:04:04,25,231,25 : 231,Faulty yaw inverter : DC-link voltage instabil system 2,FALSE,11.4
08/10/2014 19:04:04,26,331,26 : 331,Malfunction fan-inverter : DC-link voltage instable system 3,FALSE,11.4
08/10/2014 19:04:04,0,10,0 : 10,Information / Warnings,FALSE,11.4
08/10/2014 19:06:04,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,11.1
13/10/2014 00:03:00,232,101,232 : 101,General information : Power curve stored,FALSE,5.3
13/10/2014 00:03:00,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.3
13/10/2014 00:03:07,232,102,232 : 102,General information : Blade angle curve stored,FALSE,5.2
13/10/2014 00:03:07,0,0,0 : 0,unknown (possibly maintenance?) Need to get clarification from Enercon,FALSE,5.1
16/10/2014 22:56:27,31,32,31 : 32,Tower oscillation : Longitudinal oscill. (low wind speed),FALSE,5.2
16/10/2014 22:56:27,0,10,0 : 10,Information / Warnings,FALSE,5.2
